source,target_name,target_slug,descriptor_family,split_family,group_column,model,fold_id,n_train,n_test,r2,mae,rmse,spearman_rho,kendall_tau,best_params,fit_status,fit_seconds,fit_error,shift_centroid_distance,shift_mean_abs_z,shift_avg_wasserstein,top_1pct_overlap,top_1pct_precision,top_1pct_recall,top_1pct_enrichment,top_1pct_ndcg,top_2pct_overlap,top_2pct_precision,top_2pct_recall,top_2pct_enrichment,top_2pct_ndcg,top_5pct_overlap,top_5pct_precision,top_5pct_recall,top_5pct_enrichment,top_5pct_ndcg,top_10pct_overlap,top_10pct_precision,top_10pct_recall,top_10pct_enrichment,top_10pct_ndcg,mean_shift_avg_wasserstein,Density,ASA,AVA,AVAf,POAVA,Di,Df,Dif,geo_cluster,pca_pc1,pca_pc2,highlighted_geometry_group
shift_points,uptake(mmol/g) CO2 at 0.15 bar,co2_015bar,compact_geometry,random,,mlp,1.0,210995.0,52749.0,0.622081275441843,0.364333477390376,0.6173096354870059,0.8466746926728697,0.659394660365012,"{""model__alpha"": 0.001, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.001}",ok,199.78110074996948,,0.0097556979316034,0.0029744760884426,0.0056697376249204,0.2329545454545454,0.2329545454545454,0.2329545454545454,23.27295325413223,0.6617821802009484,0.3156398104265402,0.3156398104265402,0.3156398104265402,15.78169133667258,0.6931259253521195,0.4727065959059894,0.4727065959059894,0.4727065959059894,9.452160814042848,0.7397589407714075,0.5963981042654029,0.5963981042654029,0.5963981042654029,5.963867981402035,0.790246159373454,,,,,,,,,,,,,
shift_points,uptake(mmol/g) CO2 at 0.15 bar,co2_015bar,compact_geometry,random,,mlp,2.0,210995.0,52749.0,0.6345809218842346,0.3611710515953301,0.6029396700805739,0.8530352969699292,0.6679679801686029,"{""model__alpha"": 0.001, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.001}",ok,225.34472513198853,,0.0317353409566026,0.0109967331278115,0.0113349666613564,0.2196969696969697,0.2196969696969697,0.2196969696969697,21.94847623966942,0.6654847598007563,0.3004739336492891,0.3004739336492891,0.3004739336492891,15.023411873048673,0.6948186106048394,0.4840788476118271,0.4840788476118271,0.4840788476118271,9.67955842785302,0.7504866355563115,0.6073933649289099,0.6073933649289099,0.6073933649289099,6.073818503627502,0.7970042688509893,,,,,,,,,,,,,
shift_points,uptake(mmol/g) CO2 at 0.15 bar,co2_015bar,compact_geometry,random,,mlp,3.0,210995.0,52749.0,0.6295158329442039,0.3696517811914851,0.6144954555209954,0.8540197330540936,0.6686231748357336,"{""model__alpha"": 0.001, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.001}",ok,191.65629029273987,,0.0119220144773856,0.0040008803673934,0.0057836455694729,0.2272727272727272,0.2272727272727272,0.2272727272727272,22.705320247933884,0.6719675838027498,0.3080568720379147,0.3080568720379147,0.3080568720379147,15.402551604860628,0.6961395894084034,0.4825625473843821,0.4825625473843821,0.4825625473843821,9.649238746011664,0.7475802058380201,0.5965876777251184,0.5965876777251184,0.5965876777251184,5.965763680061095,0.7919082020439949,,,,,,,,,,,,,
shift_points,uptake(mmol/g) CO2 at 0.15 bar,co2_015bar,compact_geometry,random,,mlp,4.0,210995.0,52749.0,0.6265190486934475,0.3589852756526374,0.6120902817963664,0.851025043207051,0.6660720566599428,"{""model__alpha"": 0.001, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.001}",ok,206.0419602394104,,0.0131766764114243,0.0043990446681421,0.0056341256515938,0.2121212121212121,0.2121212121212121,0.2121212121212121,21.19163223140496,0.6582206239105544,0.3042654028436019,0.3042654028436019,0.3042654028436019,15.21298173895465,0.6909513133623002,0.4711902956785443,0.4711902956785443,0.4711902956785443,9.421841132201491,0.7431798879802701,0.6015165876777251,0.6015165876777251,0.6015165876777251,6.015051845196648,0.7946543302720018,,,,,,,,,,,,,
shift_points,uptake(mmol/g) CO2 at 0.15 bar,co2_015bar,compact_geometry,geo_grouped,geo_cluster,ridge,0.0,148090.0,37023.0,0.4532501924205572,0.5027521746384123,0.7585191742635027,0.8004454954745258,0.6132180781898001,"{""model__alpha"": 100.0}",ok,1.589155197143555,,0.0206413546126983,0.0058357142883907,0.008270677875172,0.0107816711590296,0.0107816711590296,0.0107816711590296,1.075929410568072,0.2146809497720097,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.876553732509411,0.3009281326404484,0.1987041036717062,0.1987041036717062,0.1987041036717062,3.9722581156790393,0.4715128446719998,0.4577369700243046,0.4577369700243046,0.4577369700243046,4.576504412965118,0.6279782829426099,,,,,,,,,,,,,
shift_points,uptake(mmol/g) CO2 at 0.15 bar,co2_015bar,compact_geometry,geo_grouped,geo_cluster,ridge,1.0,148090.0,37023.0,0.4497995169328392,0.515304850333579,0.777342401331594,0.79983714485484,0.6116421105682049,"{""model__alpha"": 100.0}",ok,1.570662021636963,,0.0196567946148765,0.0062717797143358,0.0114172673138217,0.0107816711590296,0.0107816711590296,0.0107816711590296,1.075929410568072,0.2174979649730829,0.0188933873144399,0.0188933873144399,0.0188933873144399,0.9439809427024428,0.2858940755167743,0.1744060475161987,0.1744060475161987,0.1744060475161987,3.4865200308813304,0.4623274424630899,0.433162300837159,0.433162300837159,0.433162300837159,4.330804176044866,0.612808352411626,,,,,,,,,,,,,
shift_points,uptake(mmol/g) CO2 at 0.15 bar,co2_015bar,compact_geometry,geo_grouped,geo_cluster,ridge,2.0,148090.0,37023.0,0.4593685641342213,0.5035118441144595,0.7532544306216746,0.800547074516958,0.6136176231716577,"{""model__alpha"": 100.0}",ok,1.626786231994629,,0.0245618262660854,0.008083466793272,0.0100421978743865,0.0107816711590296,0.0107816711590296,0.0107816711590296,1.075929410568072,0.2292298323735861,0.0229419703103913,0.0229419703103913,0.0229419703103913,1.1462625732815377,0.2952762304246012,0.1916846652267818,0.1916846652267818,0.1916846652267818,3.831933780070812,0.4763863741882972,0.4434242506076154,0.4434242506076154,0.4434242506076154,4.433404274978598,0.6238073408218155,,,,,,,,,,,,,
shift_points,uptake(mmol/g) CO2 at 0.15 bar,co2_015bar,compact_geometry,geo_grouped,geo_cluster,ridge,3.0,148091.0,37022.0,0.462514131978576,0.4996540402645364,0.7438396507388652,0.8002194412411832,0.6123064796143565,"{""model__alpha"": 100.0}",ok,1.6592142581939695,,0.0098911567184189,0.0030324557001488,0.0077050941506277,0.0080862533692722,0.0080862533692722,0.0080862533692722,0.80692526209487,0.2348391983445682,0.0188933873144399,0.0188933873144399,0.0188933873144399,0.9439554455535704,0.3096668286187603,0.2041036717062635,0.2041036717062635,0.2041036717062635,4.080089705134605,0.4846824600455513,0.4526059951390764,0.4526059951390764,0.4526059951390764,4.525082136656464,0.6346385859667196,,,,,,,,,,,,,
shift_points,uptake(mmol/g) CO2 at 0.15 bar,co2_015bar,compact_geometry,geo_grouped,geo_cluster,ridge,4.0,148091.0,37022.0,0.4558454892757188,0.5043800817224591,0.7643931947382864,0.8025204885616306,0.6142223167602796,"{""model__alpha"": 100.0}",ok,1.5956699848175049,,0.0106911890136658,0.0033032603396724,0.0076269026701753,0.0269541778975741,0.0269541778975741,0.0269541778975741,2.689750873649567,0.2421106475939286,0.0242914979757085,0.0242914979757085,0.0242914979757085,1.213657001426019,0.313204233684432,0.1798056155507559,0.1798056155507559,0.1798056155507559,3.594364740237628,0.4691866897727957,0.4480151228733459,0.4480151228733459,0.4480151228733459,4.479183332167706,0.6228762337367292,,,,,,,,,,,,,
shift_points,uptake(mmol/g) CO2 at 0.15 bar,co2_015bar,compact_geometry,geo_grouped,geo_cluster,rf,0.0,148090.0,37023.0,0.7102238716667395,0.3191264001420273,0.5522090843974005,0.8885353638345117,0.7158914990725715,"{""model__max_depth"": 20, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 80}",ok,181.5845491886139,,0.0206413546126983,0.0058357142883907,0.008270677875172,0.3342318059299191,0.3342318059299191,0.3342318059299191,33.35381172761023,0.782112661888026,0.4062078272604588,0.4062078272604588,0.4062078272604588,20.29559026810252,0.7874226928516286,0.5545356371490281,0.5545356371490281,0.5545356371490281,11.085622513049929,0.8198638735018823,0.6627059141236835,0.6627059141236835,0.6627059141236835,6.625806389036224,0.846246804661806,,,,,,,,,,,,,
